0:21:26,0:23:27,8,15,15,1180467773692820915,0,1
0:23:44,0:27:41,8,18,18,5149252426461742371,0,1
0:16:15,0:17:39,8,12,12,-4845476763351181963,0,1
0:34:28,0:36:23,8,11,11,-8970288216320716585,0,0
0:24:37,0:27:02,10,20,20,1602895533350496485,0,0
0:24:49,0:25:39,8,12,12,9119371966156863378,0,2
0:23:12,0:24:33,8,15,15,-5274951158553988314,0,1
0:27:31,0:29:11,8,24,24,9001166722696708317,0,1
0:20:45,0:21:35,8,10,10,1756567784933954379,0,1
0:19:12,0:20:01,8,14,14,4133751005960333373,0,0
0:32:07,0:32:53,8,18,18,-6980917680152801435,0,2
0:22:09,0:23:43,7,22,22,-4422643890099689435,0,1
0:21:04,0:24:03,8,15,15,2152740288070776851,0,2
0:31:16,0:34:25,9,9,9,4295331678472239939,0,1
0:23:46,0:24:40,8,12,12,-2942061147147584070,0,0
0:15:42,0:16:35,8,17,17,-1491206076777199509,0,1
0:20:46,0:23:02,8,10,10,976145161433303273,0,0
0:30:59,0:31:46,16,24,24,-7155150008860833177,0,0
0:25:35,0:36:46,10,19,19,-3125204952989503621,1,1
0:23:00,0:23:55,7,21,21,2913967621630833658,0,1
